2024-12-01 12:53:15.024708820 [I:onnxruntime:, inference_session.cc:583 TraceSessionOptions] Session Options {  execution_mode:0 execution_order:DEFAULT enable_profiling:0 optimized_model_filepath:"" enable_mem_pattern:1 enable_mem_reuse:1 enable_cpu_mem_arena:1 profile_file_prefix:onnxruntime_profile_ session_logid: session_log_severity_level:1 session_log_verbosity_level:0 max_num_graph_transformation_steps:10 graph_optimization_level:3 intra_op_param:OrtThreadPoolParams { thread_pool_size: 0 auto_set_affinity: 0 allow_spinning: 1 dynamic_block_base_: 0 stack_size: 0 affinity_str:  set_denormal_as_zero: 0 } inter_op_param:OrtThreadPoolParams { thread_pool_size: 0 auto_set_affinity: 0 allow_spinning: 1 dynamic_block_base_: 0 stack_size: 0 affinity_str:  set_denormal_as_zero: 0 } use_per_session_threads:1 thread_pool_allow_spinning:1 use_deterministic_compute:0 config_options: {  } }
2024-12-01 12:53:15.278964181 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer '/duration_predictor/flows.3/Constant_96_output_0'. It is no longer used by any node.
2024-12-01 12:53:15.278974861 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::Slice_8072'. It is no longer used by any node.
2024-12-01 12:53:15.278980091 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer '/duration_predictor/flows.4/Constant_41_output_0'. It is no longer used by any node.
2024-12-01 12:53:15.278990098 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::Slice_7898'. It is no longer used by any node.
2024-12-01 12:53:15.278996328 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::Slice_7252'. It is no longer used by any node.
2024-12-01 12:53:15.279011471 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::Slice_8394'. It is no longer used by any node.
2024-12-01 12:53:15.279025899 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::Slice_7591'. It is no longer used by any node.
2024-12-01 12:53:15.279039996 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::Slice_9811'. It is no longer used by any node.
2024-12-01 12:53:15.279045591 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::Slice_7978'. It is no longer used by any node.
2024-12-01 12:53:15.279052266 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::Slice_7187'. It is no longer used by any node.
2024-12-01 12:53:15.279058289 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::Slice_7283'. It is no longer used by any node.
2024-12-01 12:53:15.279074128 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::Slice_9612'. It is no longer used by any node.
2024-12-01 12:53:15.279081206 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer '/duration_predictor/flows.2/Constant_41_output_0'. It is no longer used by any node.
2024-12-01 12:53:15.279102413 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::Slice_7671'. It is no longer used by any node.
2024-12-01 12:53:15.279121102 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::Slice_9937'. It is no longer used by any node.
2024-12-01 12:53:15.279137067 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::Slice_8156'. It is no longer used by any node.
2024-12-01 12:53:15.279155429 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::Slice_7834'. It is no longer used by any node.
2024-12-01 12:53:15.279169269 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::Slice_9997'. It is no longer used by any node.
2024-12-01 12:53:15.279180912 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::Slice_7670'. It is no longer used by any node.
2024-12-01 12:53:15.279191204 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer '/duration_predictor/flows.3/Constant_41_output_0'. It is no longer used by any node.
2024-12-01 12:53:15.279198227 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::Slice_9617'. It is no longer used by any node.
2024-12-01 12:53:15.279204565 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::Slice_9727'. It is no longer used by any node.
2024-12-01 12:53:15.279215295 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::Slice_8009'. It is no longer used by any node.
2024-12-01 12:53:15.279228295 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer '/duration_predictor/flows.2/Constant_144_output_0'. It is no longer used by any node.
2024-12-01 12:53:15.279244185 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer '/duration_predictor/flows.2/Constant_96_output_0'. It is no longer used by any node.
2024-12-01 12:53:15.279257720 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::Slice_7253'. It is no longer used by any node.
2024-12-01 12:53:15.279264669 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::Slice_7992'. It is no longer used by any node.
2024-12-01 12:53:15.279272599 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::Slice_9696'. It is no longer used by any node.
2024-12-01 12:53:15.279278636 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::Slice_9821'. It is no longer used by any node.
2024-12-01 12:53:15.279284438 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::Slice_9702'. It is no longer used by any node.
2024-12-01 12:53:15.279298933 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::Slice_8331'. It is no longer used by any node.
2024-12-01 12:53:15.279308294 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::Slice_7332'. It is no longer used by any node.
2024-12-01 12:53:15.279320293 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::Slice_8315'. It is no longer used by any node.
2024-12-01 12:53:15.279327342 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::Slice_7993'. It is no longer used by any node.
2024-12-01 12:53:15.279332575 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::Slice_7687'. It is no longer used by any node.
2024-12-01 12:53:15.279338887 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::Slice_9681'. It is no longer used by any node.
2024-12-01 12:53:15.279356158 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::Slice_9592'. It is no longer used by any node.
2024-12-01 12:53:15.279366311 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::Slice_7333'. It is no longer used by any node.
2024-12-01 12:53:15.279378436 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::Slice_9822'. It is no longer used by any node.
2024-12-01 12:53:15.279384217 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::Slice_9907'. It is no longer used by any node.
2024-12-01 12:53:15.279394260 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::Slice_7820'. It is no longer used by any node.
2024-12-01 12:53:15.279403017 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::Slice_9766'. It is no longer used by any node.
2024-12-01 12:53:15.279418180 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::Slice_9872'. It is no longer used by any node.
2024-12-01 12:53:15.279425853 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::Slice_9852'. It is no longer used by any node.
2024-12-01 12:53:15.279440709 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::Slice_7914'. It is no longer used by any node.
2024-12-01 12:53:15.279460278 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::Slice_9621'. It is no longer used by any node.
2024-12-01 12:53:15.279473388 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::Slice_9672'. It is no longer used by any node.
2024-12-01 12:53:15.279480089 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::Slice_8157'. It is no longer used by any node.
2024-12-01 12:53:15.279512383 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::Slice_9816'. It is no longer used by any node.
2024-12-01 12:53:15.279522087 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::Slice_9956'. It is no longer used by any node.
2024-12-01 12:53:15.279531744 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::Slice_9847'. It is no longer used by any node.
2024-12-01 12:53:15.279549733 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::Slice_9591'. It is no longer used by any node.
2024-12-01 12:53:15.279562837 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::Slice_9797'. It is no longer used by any node.
2024-12-01 12:53:15.279578243 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::Slice_9842'. It is no longer used by any node.
2024-12-01 12:53:15.279590267 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::Slice_8172'. It is no longer used by any node.
2024-12-01 12:53:15.279600652 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::Slice_9911'. It is no longer used by any node.
2024-12-01 12:53:15.279616622 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::Slice_9671'. It is no longer used by any node.
2024-12-01 12:53:15.279630676 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::Slice_9697'. It is no longer used by any node.
2024-12-01 12:53:15.279643243 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::Slice_8379'. It is no longer used by any node.
2024-12-01 12:53:15.279653804 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::Slice_9726'. It is no longer used by any node.
2024-12-01 12:53:15.279664931 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::Slice_9682'. It is no longer used by any node.
2024-12-01 12:53:15.279675421 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::Slice_9881'. It is no longer used by any node.
2024-12-01 12:53:15.279682642 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::Slice_9996'. It is no longer used by any node.
2024-12-01 12:53:15.279692433 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::Slice_7528'. It is no longer used by any node.
2024-12-01 12:53:15.279703840 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::Slice_7513'. It is no longer used by any node.
2024-12-01 12:53:15.279715879 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::Slice_9846'. It is no longer used by any node.
2024-12-01 12:53:15.279724510 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::Slice_7930'. It is no longer used by any node.
2024-12-01 12:53:15.279741149 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::Slice_9927'. It is no longer used by any node.
2024-12-01 12:53:15.279747069 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::Slice_9812'. It is no longer used by any node.
2024-12-01 12:53:15.279762242 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::Slice_7512'. It is no longer used by any node.
2024-12-01 12:53:15.279769764 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::Slice_9906'. It is no longer used by any node.
2024-12-01 12:53:15.279782081 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::Slice_9986'. It is no longer used by any node.
2024-12-01 12:53:15.279788083 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::Slice_7749'. It is no longer used by any node.
2024-12-01 12:53:15.279794322 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::Slice_7835'. It is no longer used by any node.
2024-12-01 12:53:15.279808933 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::Slice_9926'. It is no longer used by any node.
2024-12-01 12:53:15.279814703 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::Slice_9731'. It is no longer used by any node.
2024-12-01 12:53:15.279821693 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::Slice_8008'. It is no longer used by any node.
2024-12-01 12:53:15.279830119 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::Slice_8088'. It is no longer used by any node.
2024-12-01 12:53:15.279841366 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::Slice_7913'. It is no longer used by any node.
2024-12-01 12:53:15.279846586 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::Slice_9706'. It is no longer used by any node.
2024-12-01 12:53:15.279857058 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::Slice_9786'. It is no longer used by any node.
2024-12-01 12:53:15.279863497 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::Slice_7977'. It is no longer used by any node.
2024-12-01 12:53:15.279878097 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::Slice_9736'. It is no longer used by any node.
2024-12-01 12:53:15.279885077 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::Slice_9737'. It is no longer used by any node.
2024-12-01 12:53:15.279899365 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::Slice_8056'. It is no longer used by any node.
2024-12-01 12:53:15.279909283 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer 'onnx::Slice_9931'. It is no longer used by any node.
2024-12-01 12:53:15.283710224 [I:onnxruntime:, graph_transformer.cc:15 Apply] GraphTransformer DoubleQDQPairsRemover modified: 0 with status: OK
2024-12-01 12:53:15.302667193 [I:onnxruntime:, constant_sharing.cc:248 ApplyImpl] Total shared scalar initializer count: 2350
2024-12-01 12:53:15.302902629 [I:onnxruntime:, graph_transformer.cc:15 Apply] GraphTransformer ConstantSharing modified: 1 with status: OK
2024-12-01 12:53:15.338428596 [I:onnxruntime:, graph_transformer.cc:15 Apply] GraphTransformer CommonSubexpressionElimination modified: 1 with status: OK
2024-12-01 12:53:15.374275771 [I:onnxruntime:, graph_transformer.cc:15 Apply] GraphTransformer ConstantFolding modified: 1 with status: OK
2024-12-01 12:53:15.395763482 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer '/duration_predictor/flows.2/Shape_31_output_0'. It is no longer used by any node.
2024-12-01 12:53:15.395795150 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer '/duration_predictor/flows.2/Shape_23_output_0'. It is no longer used by any node.
2024-12-01 12:53:15.395801821 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer '/duration_predictor/flows.2/Shape_12_output_0'. It is no longer used by any node.
2024-12-01 12:53:15.395808000 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer '/duration_predictor/flows.2/Shape_64_output_0'. It is no longer used by any node.
2024-12-01 12:53:15.395813710 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer '/duration_predictor/flows.2/Shape_58_output_0'. It is no longer used by any node.
2024-12-01 12:53:15.395819530 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer '/duration_predictor/flows.2/Shape_52_output_0'. It is no longer used by any node.
2024-12-01 12:53:15.395826406 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer '/duration_predictor/flows.3/Shape_31_output_0'. It is no longer used by any node.
2024-12-01 12:53:15.395832552 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer '/duration_predictor/flows.3/Shape_12_output_0'. It is no longer used by any node.
2024-12-01 12:53:15.395837952 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer '/duration_predictor/flows.3/Shape_64_output_0'. It is no longer used by any node.
2024-12-01 12:53:15.395844054 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer '/duration_predictor/flows.3/Shape_58_output_0'. It is no longer used by any node.
2024-12-01 12:53:15.395850301 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer '/duration_predictor/flows.3/Shape_52_output_0'. It is no longer used by any node.
2024-12-01 12:53:15.395855957 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer '/duration_predictor/flows.3/Shape_45_output_0'. It is no longer used by any node.
2024-12-01 12:53:15.395861917 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer '/duration_predictor/flows.4/Shape_38_output_0'. It is no longer used by any node.
2024-12-01 12:53:15.395867943 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer '/duration_predictor/flows.4/Shape_31_output_0'. It is no longer used by any node.
2024-12-01 12:53:15.395874328 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer '/duration_predictor/flows.4/Shape_12_output_0'. It is no longer used by any node.
2024-12-01 12:53:15.395879939 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer '/duration_predictor/flows.4/Transpose_1_output_0'. It is no longer used by any node.
2024-12-01 12:53:15.395896264 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer '/duration_predictor/flows.4/Slice_3_output_0'. It is no longer used by any node.
2024-12-01 12:53:15.395901801 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer '/duration_predictor/flows.4/Reshape_1_output_0'. It is no longer used by any node.
2024-12-01 12:53:15.395906985 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer '/duration_predictor/flows.4/Concat_1_output_0'. It is no longer used by any node.
2024-12-01 12:53:15.395912195 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer '/duration_predictor/flows.4/ConstantOfShape_output_0'. It is no longer used by any node.
2024-12-01 12:53:15.395918145 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer '/duration_predictor/flows.4/Shape_64_output_0'. It is no longer used by any node.
2024-12-01 12:53:15.395924069 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer '/duration_predictor/flows.4/Shape_58_output_0'. It is no longer used by any node.
2024-12-01 12:53:15.395930137 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer '/duration_predictor/flows.4/Shape_52_output_0'. It is no longer used by any node.
2024-12-01 12:53:15.395936600 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer '/duration_predictor/flows.4/Transpose_8_output_0'. It is no longer used by any node.
2024-12-01 12:53:15.395945267 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer '/duration_predictor/flows.4/Slice_11_output_0'. It is no longer used by any node.
2024-12-01 12:53:15.395953462 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer '/duration_predictor/flows.4/Reshape_17_output_0'. It is no longer used by any node.
2024-12-01 12:53:15.395961941 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer '/duration_predictor/flows.4/ConstantOfShape_19_output_0'. It is no longer used by any node.
2024-12-01 12:53:15.395970898 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer '/Transpose_2_output_0'. It is no longer used by any node.
2024-12-01 12:53:15.395976568 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer '/Slice_output_0'. It is no longer used by any node.
2024-12-01 12:53:15.395982663 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer '/text_encoder/encoder/attn_layers.5/Sub_7_output_0'. It is no longer used by any node.
2024-12-01 12:53:15.395988432 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer '/text_encoder/encoder/attn_layers.5/Sub_9_output_0'. It is no longer used by any node.
2024-12-01 12:53:15.395993768 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer '/text_encoder/encoder/attn_layers.5/Sub_4_output_0'. It is no longer used by any node.
2024-12-01 12:53:15.395999079 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer '/text_encoder/encoder/attn_layers.5/Gather_8_output_0'. It is no longer used by any node.
2024-12-01 12:53:15.396005032 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer '/text_encoder/encoder/attn_layers.5/Shape_8_output_0'. It is no longer used by any node.
2024-12-01 12:53:15.396010506 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer '/text_encoder/encoder/attn_layers.5/Sub_10_output_0'. It is no longer used by any node.
2024-12-01 12:53:15.396015687 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer '/text_encoder/encoder/attn_layers.5/Gather_14_output_0'. It is no longer used by any node.
2024-12-01 12:53:15.396024469 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer '/text_encoder/encoder/attn_layers.5/Shape_14_output_0'. It is no longer used by any node.
2024-12-01 12:53:15.396030020 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer '/text_encoder/encoder/attn_layers.4/Sub_7_output_0'. It is no longer used by any node.
2024-12-01 12:53:15.396035310 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer '/text_encoder/encoder/attn_layers.4/Gather_12_output_0'. It is no longer used by any node.
2024-12-01 12:53:15.396041484 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer '/text_encoder/encoder/attn_layers.4/Shape_12_output_0'. It is no longer used by any node.
2024-12-01 12:53:15.396049898 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer '/text_encoder/encoder/attn_layers.4/Sub_9_output_0'. It is no longer used by any node.
2024-12-01 12:53:15.396058705 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer '/text_encoder/encoder/attn_layers.4/Gather_13_output_0'. It is no longer used by any node.
2024-12-01 12:53:15.396067074 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer '/text_encoder/encoder/attn_layers.4/Shape_13_output_0'. It is no longer used by any node.
2024-12-01 12:53:15.396075523 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer '/text_encoder/encoder/attn_layers.4/Sub_4_output_0'. It is no longer used by any node.
2024-12-01 12:53:15.396080909 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer '/text_encoder/encoder/attn_layers.4/Gather_8_output_0'. It is no longer used by any node.
2024-12-01 12:53:15.396086103 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer '/text_encoder/encoder/attn_layers.4/Shape_8_output_0'. It is no longer used by any node.
2024-12-01 12:53:15.396091717 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer '/text_encoder/encoder/attn_layers.4/Sub_10_output_0'. It is no longer used by any node.
2024-12-01 12:53:15.396097380 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer '/text_encoder/encoder/attn_layers.4/Gather_14_output_0'. It is no longer used by any node.
2024-12-01 12:53:15.396102737 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer '/text_encoder/encoder/attn_layers.4/Shape_14_output_0'. It is no longer used by any node.
2024-12-01 12:53:15.396108375 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer '/text_encoder/encoder/attn_layers.3/Gather_12_output_0'. It is no longer used by any node.
2024-12-01 12:53:15.396113630 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer '/text_encoder/encoder/attn_layers.3/Shape_12_output_0'. It is no longer used by any node.
2024-12-01 12:53:15.396119446 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer '/text_encoder/encoder/attn_layers.3/Sub_9_output_0'. It is no longer used by any node.
2024-12-01 12:53:15.396124822 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer '/text_encoder/encoder/attn_layers.3/Gather_13_output_0'. It is no longer used by any node.
2024-12-01 12:53:15.396130098 [I:onnxruntime:, graph.cc:4201 CleanUnusedInitializersAndNodeArgs] Removing initializer '/text_encoder/encoder/attn_layers.3/Shape_13_output_0'. It is no longer used by any node.
